respondent_id,xyz_vaccine,seasonal_vaccine
26868,0.9994899459479041,0.9990475139844293
26869,0.9793132135423962,0.7305579734559376
26870,0.7480887010669195,0.9615409284452499
26871,0.999331211807948,0.995566170539746
26872,0.978325169280016,0.6087042796494117
26873,0.7684009453099852,0.9923587095607556
26874,0.9750135736726121,0.8772189338857894
26875,0.9859522537544494,0.9992886328642521
26876,0.9888596645167321,0.9847022526866325
26877,0.9847494799118295,0.9316964882323451
26878,0.9106762796843215,0.5090744591309037
26879,0.999944739235512,0.9996650267405467
26880,0.9945163925852479,0.9642525945213379
26881,0.9995772134259154,0.9945005686292591
26882,0.9955851362493308,0.9644620436440682
26883,0.8162492467063139,0.6536394630160445
26884,0.9999998481343129,0.9999978645393092
26885,0.627860134862609,0.9669613015825089
26886,0.9684251518623137,0.6484035434193058
26887,0.9339121592335893,0.9922585361422614
26888,0.9999230110630841,0.9999901554096866
26889,0.998397443927768,0.9874493040444176
26890,0.9449528884100512,0.511538473090838
26891,0.6600483906319471,0.6362734426881362
26892,0.858535774369655,0.9881597210912786
26893,0.9958991262922016,0.9623197688422859
26894,0.8761104942249713,0.5110220801702786
26895,0.9858156133112465,0.7516810092609477
26896,0.9958991262922016,0.9623197688422859
26897,0.9983612610366689,0.9838733932324375
26898,0.9380846061459145,0.9706078161908377
26899,0.9931496078266436,0.9397177663759945
26900,0.9688636596309083,0.7125895472622584
26901,0.9993869379825864,0.9427756317669121
26902,0.7015921918124586,0.9484896698905926
26903,0.751103048642521,0.6697222030607419
26904,0.9972502038508357,0.970874424412493
26905,0.7965045497033492,0.9775596685071525
26906,0.9948801033246438,0.9607988636926306
26907,0.9978911590897922,0.8456050140797325
26908,0.9857063247203213,0.8408914611053834
26909,0.8717963814632416,0.6901454760115804
26910,0.9313640959336151,0.6463340406188094
26911,0.9803730808970735,0.9149027463306211
26912,0.9534409872432924,0.9979872459010685
26913,0.9997587635854318,0.9999586052140306
26914,0.9906207702240303,0.9296145809472461
26915,0.7531807234136991,0.9841239697554618
26916,0.9903905074481226,0.9095261917567394
26917,0.9994774230466463,0.9994889753561841
26918,0.9356730553474102,0.9881969626979684
26919,0.7990830009870015,0.6568253266672999
26920,0.9936885589747166,0.9297405863635385
26921,0.9599497127640496,0.6964291126726136
26922,0.5755413121288566,0.8513121486677329
26923,0.9834362092228058,0.7818712299875532
26924,0.9977576577517413,0.9964784051573178
26925,0.9241370761040919,0.5590762612487149
26926,0.9968033872684438,0.9953440805313211
26927,0.668842150794843,0.8949468564500165
26928,0.9886869765969555,0.656953181885922
26929,0.9920188718715989,0.9280665884852206
26930,0.9969653753167644,0.9997192482740086
26931,0.9859123801496891,0.9047076702998085
26932,0.9600187743782229,0.7203037497901491
26933,0.9759225000582975,0.5334070249391595
26934,0.9889250734322069,0.9986995860811536
26935,0.8672207238543471,0.545467860287404
26936,0.8928137979033373,0.955636133293259
26937,0.9560469998838858,0.7486093445869474
26938,0.995084360671061,0.9778121233014361
26939,0.999273315628208,0.9966666641525345
26940,0.5999118913550938,0.9509260729403873
26941,0.9882641424017788,0.9061918094332623
26942,0.9298015139133661,0.9943320513845659
26943,0.9349790761968715,0.9697333495812982
26944,0.992726793647808,0.9621868945095744
26945,0.9718142060632002,0.7045642962493311
26946,0.9541201355338464,0.587240084202134
26947,0.9999997996046256,0.9999977565709356
26948,0.9996027329866352,0.9975172547329999
26949,0.9999166805695583,0.9995760084774905
26950,0.9915596258114256,0.7754462535453074
26951,0.99544080158349,0.9491612148194382
26952,0.9978889434144954,0.9997208887972137
26953,0.9795374491332068,0.9989997067069936
26954,0.9939060549048753,0.9468684502027076
26955,0.9801965300427661,0.8398459545224543
26956,0.999999804514482,0.99999810544966
26957,0.991199299952124,0.6277070483409131
26958,0.9898544325276312,0.994744006623079
26959,0.9963492710113915,0.9462124821709029
26960,0.9989340430158423,0.9945846479000251
26961,0.9818206079661378,0.8158688373065726
26962,0.8767392274842053,0.8280433590151149
26963,0.9704716823108035,0.8140744341049908
26964,0.9774097558743774,0.8443816449246415
26965,0.9874898406315812,0.9992384161513514
26966,0.9999888209412237,0.9999030123652252
26967,0.9999999483408444,0.9999995269384829
26968,0.9944196880526828,0.8437328129746489
26969,0.9790224678715106,0.9059074021624028
26970,0.9869082460974661,0.988349988232285
26971,0.9908208643503097,0.9237830253268491
26972,0.9999758866652845,0.9998846432531572
26973,0.9976735075620521,0.976998404940143
26974,0.9726963266215758,0.7858244651253795
26975,0.981430878294076,0.7703920917068476
26976,0.9998382725949142,0.9994713028029383
26977,0.9974639610397937,0.9755805391966551
26978,0.9967149384759583,0.8096880591116516
26979,0.5010583677951365,0.8134832232279146
26980,0.9990502465095766,0.9916185153901262
26981,0.9832443758769491,0.8747859492614839
26982,0.9630577600606581,0.9957423247494892
26983,0.9952124655540552,0.9369610391958698
26984,0.989843332637884,0.9235713937202368
26985,0.9994602600267004,0.9910868350651966
26986,0.8365503942021727,0.5876678061875676
26987,0.9840069292664876,0.8598680347288519
26988,0.9994108583365084,0.9933927673646302
26989,0.9325029651470556,0.5434082079682706
26990,0.9999125149976833,0.9994244826767246
26991,0.8760360271372363,0.9916273766758659
26992,0.6698133740538094,0.9467073323889187
26993,0.8942349540734131,0.5976535765997724
26994,0.9860346672107424,0.9014196753195164
26995,0.6978557282922103,0.7597503861052894
26996,0.6919321815158638,0.9137752350951259
26997,0.9975113244745957,0.9618167676504606
26998,0.9973507306877549,0.976754824350389
26999,0.8178920363836711,0.9760982044957416
27000,0.860971346989668,0.8460904671021724
27001,0.982658643921445,0.5192417007619219
27002,0.9995593638322908,0.9981954538110086
27003,0.9998818558701043,0.999048679357429
27004,0.9999998597367884,0.9999984248553779
27005,0.978958570268982,0.9964380686417097
27006,0.9722507079576652,0.995152057931854
27007,0.9797359183545857,0.9211851874461942
27008,0.9991560964642131,0.9954747835357957
27009,0.9750135736726121,0.8772189338857894
27010,0.9888060564287243,0.9386519063564007
27011,0.9944815628922477,0.9568144078801033
27012,0.992832946834882,0.9988153634815802
27013,0.9866651479409335,0.9277298016657931
27014,0.9885320932361137,0.8846249325805354
27015,0.9999999112159128,0.9999989238024867
27016,0.9879368343508002,0.9024744121365326
27017,0.6825112808916108,0.7456964710198299
27018,0.9927304207295456,0.9668432604283795
27019,0.9962054658775901,0.9994765375780225
27020,0.6549391255646788,0.8348225353821983
27021,0.7761036714812035,0.7938217770859167
27022,0.9780358865838972,0.8720513729727709
27023,0.901263500251745,0.6355956993807257
27024,0.9877465245896345,0.8991343254451089
27025,0.9948737234416697,0.9896236632793919
27026,0.9874430745598348,0.8849548147535095
27027,0.9962694393213439,0.9330675113848899
27028,0.8164248274711016,0.7667564034856941
27029,0.9394442219178941,0.5175136196495069
27030,0.7643291836967641,0.9293266752129378
27031,0.5252237201553273,0.9360414998478873
27032,0.6479254929846159,0.6601781066394904
27033,0.933921528207148,0.6822942754090867
27034,0.9342509145373195,0.5269652910652891
27035,0.9934031822768056,0.9525995730566371
27036,0.9748717053668607,0.7241192067826576
27037,0.9984824218504432,0.9998093632062833
27038,0.9996170777417813,0.9985407843799791
27039,0.9680027272469381,0.9936211479424559
27040,0.9422364764117623,0.8869389728844732
27041,0.9979189618075582,0.9756489294564671
27042,0.9533189208690537,0.7127270691627513
27043,0.9718222355409156,0.9973303115439462
27044,0.9998867924641662,0.9986815448949823
27045,0.9456978954082814,0.6102875713809052
27046,0.9932328138652797,0.9353702741065313
27047,0.9371754494993735,0.9767531848576424
27048,0.9490080027754634,0.8050397210416114
27049,0.9703271627045416,0.9982086476409189
27050,0.9959918782143903,0.8965936694108297
27051,0.9999999425408336,0.9999993528893076
27052,0.9648887189217046,0.6843984768898547
27053,0.9924226030997156,0.9992922392659317
27054,0.9987651383224212,0.9842353053768103
27055,0.8136018599931759,0.9144438375429204
27056,0.9907045172804217,0.984644009148497
27057,0.9926864747026485,0.993280563699117
27058,0.9755933164932014,0.9962280274407862
27059,0.9071883740512101,0.8798283087893063
27060,0.9990014287778837,0.974844555178034
27061,0.9512175651222166,0.5660356984251422
27062,0.7247839669854921,0.6352705184715671
27063,0.9758956945047759,0.5730527775826395
27064,0.8780204749656141,0.9085700739934235
27065,0.9828685246477943,0.820634054669768
27066,0.965207698367366,0.5849209536843375
27067,0.6829346833764611,0.6324442511335083
27068,0.9997424386967789,0.9999725342764184
27069,0.7710999508805598,0.9826228623247831
27070,0.9958991262922016,0.9623197688422859
27071,0.996042970100526,0.9655665571045319
27072,0.9426171451186524,0.7745403874259533
27073,0.9597275289037918,0.7204461221735791
27074,0.9979582026093909,0.9633281658345201
27075,0.9988023324224378,0.9998030998383166
27076,0.9993313267888352,0.9972726814193018
27077,0.9969166828717037,0.966883737191916
27078,0.6173514134891437,0.9573023820301398
27079,0.6617184885086137,0.9788447196518216
27080,0.9833648352981395,0.7555894732917775
27081,0.9703833719881393,0.6374087975918643
27082,0.5135812701933495,0.9185381906947827
27083,0.9400773587195675,0.6611228649401912
27084,0.9396190169137336,0.9601436257985648
27085,0.9997230592565827,0.9993647574227188
27086,0.9971134777058186,0.9819357027017673
27087,0.8761104942249713,0.5110220801702786
27088,0.692301669291416,0.9105318795722083
27089,0.9396171221050179,0.6961395300718061
27090,0.948222950861624,0.6573862923654231
27091,0.5742714987828296,0.5995170194745054
27092,0.9914198850117796,0.9265899863711795
27093,0.9850311560947954,0.9192703632217215
27094,0.9999963655935211,0.9999379905794246
27095,0.9939620044687036,0.9294406429687073
27096,0.9942297831480328,0.8989293748251221
27097,0.9981815753812127,0.9994553849694825
27098,0.98057919030121,0.9988354182369736
27099,0.9576021380836159,0.7175884733211649
27100,0.8192670272496213,0.8101383324292728
27101,0.992755357380682,0.9063015294827635
27102,0.936466533855155,0.7031022035522425
27103,0.9962487856082989,0.9926748871359082
27104,0.55920669534181,0.8855417786823645
27105,0.8947237643839667,0.6613918262715617
27106,0.9126678732576656,0.9803795306034089
27107,0.9647253067946158,0.9975352420900209
27108,0.999999863463851,0.9999984388997197
27109,0.9962192577659509,0.9672159272258336
27110,0.9840873837067996,0.814630477560441
27111,0.9976562888761676,0.973769136440801
27112,0.9198278959911591,0.9914273166944982
27113,0.9958075363931773,0.9666883825605708
27114,0.9999998237850121,0.9999981364699186
27115,0.9998471733033213,0.9999854255949991
27116,0.8744160799978291,0.8278481068443628
27117,0.9973421565908154,0.9769975534239894
27118,0.9910364457581455,0.9328663249761454
27119,0.9981792431114305,0.9783835959747629
27120,0.9330757889184752,0.9985819082306745
27121,0.9968154573445813,0.7647327866901888
27122,0.96740349777962,0.7308859892995792
27123,0.97747893727748,0.9071772319874015
27124,0.9873537912685599,0.9378016914007741
27125,0.9996111563675587,0.9959396173385684
27126,0.7112420696513887,0.6027571340515994
27127,0.8611157271343849,0.8545120599076934
27128,0.5951173354930313,0.829780235118931
27129,0.9926233388819036,0.9969908044821953
27130,0.9935690138321799,0.9574255646064803
27131,0.9959914365946925,0.9904979065029269
27132,0.9877995144570151,0.9990953325468598
27133,0.9727144015598577,0.7719007120380277
27134,0.9715284374646393,0.9964014620461291
27135,0.6987740958228617,0.691152761982479
27136,0.9928126752737795,0.917569143447247
27137,0.9972483363109598,0.9730759721330134
27138,0.533433704922392,0.9285508172921405
27139,0.9782241354199664,0.9448691021369534
27140,0.9999953052814764,0.9999944165893291
27141,0.9913760456424033,0.9990397751957141
27142,0.9955597375447782,0.9501270014431688
27143,0.5371682878821951,0.9120692759757322
27144,0.9985525112203638,0.994181534005021
27145,0.824128758731617,0.9719272407941086
27146,0.9156230846717028,0.9153331011209043
27147,0.9999805806011772,0.9980705393483609
27148,0.6329056693450085,0.7463039553131048
27149,0.7222303670892335,0.5291745168836659
27150,0.9997894997651978,0.999989738352223
27151,0.965892647758551,0.6137776555608365
27152,0.9978653461158918,0.9634897142165882
27153,0.8164183217325814,0.638415780472805
27154,0.9878249094215432,0.9990498235966055
27155,0.9261152339760361,0.5356930766849223
27156,0.9992717661772561,0.9820542777406698
27157,0.9885130544653845,0.6463098497542389
27158,0.9962990961769179,0.9637319139120791
27159,0.985302833102585,0.8320328488312022
27160,0.9187254158572281,0.8000909558746044
27161,0.883375816002282,0.5263834539479573
27162,0.6590861450896327,0.9894354076188214
27163,0.9990118258555571,0.9978044044861404
27164,0.9663530630364056,0.90720521509227
27165,0.9919546377997701,0.9984300351492604
27166,0.9912150333763796,0.9149536323376497
27167,0.9721222391738168,0.7608964568771639
27168,0.969403798980352,0.9890732213551482
27169,0.9999888827342907,0.9998839571965416
27170,0.6053973702036035,0.8571981937260621
27171,0.9936828093632606,0.9233204793353508
27172,0.9936744863007496,0.6864572493040257
27173,0.7921800836381095,0.9807017275383999
27174,0.537198025858861,0.6445961247686602
27175,0.9804106209580536,0.9183961770142662
27176,0.9505020785567571,0.9981424501752814
27177,0.992682667273236,0.9996650897013538
27178,0.9902817446670673,0.9232472876966565
27179,0.9562369730027727,0.6326470618405765
27180,0.7150464273914151,0.6008270642828423
27181,0.9964114283887578,0.8247248111226042
27182,0.9946463382153692,0.9997472829736095
27183,0.9964797701573865,0.9468508110450145
27184,0.9952264710535281,0.879893821547616
27185,0.9970217448725016,0.9995279761381324
27186,0.9475280250981982,0.6570994845529571
27187,0.6320282424386995,0.6906290229941124
27188,0.9844473427545439,0.7832419023170086
27189,0.9838153209197278,0.8213015961638612
27190,0.8241009607341038,0.9733279091562735
27191,0.8157354395486807,0.9971701608652
27192,0.9854163635158081,0.9988837544000925
27193,0.9998044730359682,0.9970424574599942
27194,0.9345999140452151,0.7037303905218008
27195,0.99125878223065,0.907253007618676
27196,0.9162918006271353,0.7408271173749298
27197,0.9004305187589411,0.8392877809310533
27198,0.9999684580529364,0.9999969487138085
27199,0.9994097864098874,0.9955956358355337
27200,0.5374624569609193,0.9164101189450292
27201,0.9969512965714066,0.9997607126861778
27202,0.9979646512274488,0.9971097884927506
27203,0.9933814795024866,0.9418402894328117
27204,0.9995846418083956,0.9963580812850837
27205,0.9999999659691247,0.9999995696696333
27206,0.9628923251695474,0.9644229126834902
27207,0.9999998040005537,0.9999974508397412
27208,0.8541340192660044,0.9289092461070191
27209,0.999999804514482,0.99999810544966
27210,0.9897061405519099,0.9483047363197139
27211,0.982060431121422,0.8899669203016722
27212,0.9494099788226473,0.9956989999771761
27213,0.9890509940783005,0.9986324020945887
27214,0.9982133439099471,0.9757652877238734
27215,0.6164073386476937,0.8986519663111286
27216,0.8222572771944947,0.8928987785114049
27217,0.9963522890059936,0.9565071167927579
27218,0.997492240331155,0.9997661227217038
27219,0.8795740400905077,0.9775149167456622
27220,0.7182630364394654,0.7085198677904766
27221,0.9868629691020323,0.8796817025931299
27222,0.5652790386436639,0.8817435078736052
27223,0.9853403371222632,0.5708388264945908
27224,0.748338428305007,0.9727832294088484
27225,0.9756923189133538,0.8701979969491475
27226,0.9991428364088414,0.9809307610571282
27227,0.8135365601522752,0.8257465795935912
27228,0.5773591393080908,0.8649107637539494
27229,0.9993423667181145,0.9999499149438001
27230,0.6413396386840676,0.9797733444396486
27231,0.9369556856976547,0.9940399107560655
27232,0.9430161201077915,0.5773667487656979
27233,0.6386166182790387,0.8889021438757364
27234,0.9976059205403276,0.9972566006934751
27235,0.9996022827343751,0.9993119207439326
27236,0.9263383740369132,0.8335947066586417
27237,0.6829346833764611,0.6324442511335083
27238,0.966960417870975,0.663092007093014
27239,0.6297314294635841,0.5983571495093067
27240,0.6213058396568336,0.5633729411476593
27241,0.9906317578837521,0.9331527533661826
27242,0.6204268762002062,0.7636358487972968
27243,0.984064214567009,0.9461784066057389
27244,0.9904065375932634,0.9241050550436739
27245,0.9793001160134887,0.8448962802185989
27246,0.9992394934790764,0.9999013600819402
27247,0.8410065563158631,0.8973177102220803
27248,0.9335652368432581,0.5007895643632616
27249,0.944488842839187,0.6976592296541568
27250,0.9718465992571239,0.7159587772100228
27251,0.9885367847762295,0.883854037643027
27252,0.9851979129221708,0.998662341918245
27253,0.9432049892915797,0.7826603495142598
27254,0.9997342625225896,0.9999558330580255
27255,0.9847328962311382,0.8915231684928443
27256,0.9760245249318511,0.9993635147906612
27257,0.5203197168472519,0.8812283748381704
27258,0.6686535040649012,0.9532907464162567
27259,0.9687035567776837,0.9923939577699661
27260,0.9089887724255308,0.990629630266059
27261,0.9874490277733675,0.871793777854945
27262,0.8640912934982933,0.5884078900872479
27263,0.871931173294852,0.5505111716675865
27264,0.9988713094456014,0.9933474718520711
27265,0.9902214340945569,0.7678348113439558
27266,0.8729931127739128,0.5979657833615706
27267,0.9330197045263332,0.9947530864293328
27268,0.9993046724378377,0.9934968027441995
27269,0.9829415429813158,0.9853686206942548
27270,0.9985140311453772,0.9933052179609558
27271,0.993389037546462,0.9196461915538978
27272,0.9942461156714663,0.7532640786454236
27273,0.9938328663507994,0.9230412955234382
27274,0.9724526873548225,0.7403290171150143
27275,0.9799747220235201,0.8625374845802398
27276,0.9999578559755397,0.9989240659653446
27277,0.9881188335242576,0.6192471915693204
27278,0.5846316935088972,0.8112999336472687
27279,0.9963362791880003,0.9680905609735432
27280,0.9999727908007527,0.9996200406782796
27281,0.9945267286275501,0.9530792186405375
27282,0.8577091068210857,0.8758945154057972
27283,0.9999959575437098,0.9999151779440065
27284,0.8728466285713257,0.9909284542550699
27285,0.9941289073520132,0.9363556666790086
27286,0.9991301411580152,0.994966035003648
27287,0.9454552407408906,0.5668816428161935
27288,0.9976777081793535,0.9997209237758945
27289,0.6606568264788236,0.6830660759752514
27290,0.996968726738117,0.968980732999567
27291,0.998977414565237,0.9985759985726348
27292,0.9651848287072379,0.5651635459238743
27293,0.5929467928306117,0.9843770781102592
27294,0.9997344183656951,0.9978292876937107
27295,0.5236217587903381,0.9491927682279369
27296,0.854779105710295,0.836112551968182
27297,0.8805021029181589,0.8485808880059775
27298,0.9169797972774488,0.6458120035942955
27299,0.9606037095930735,0.7291185531744903
27300,0.9023095063631157,0.9978228379412596
27301,0.9998653360887821,0.9982916116161777
27302,0.9899200226837644,0.8838372380514267
27303,0.9995891121071431,0.9964973719937916
27304,0.9807966254330555,0.6969847056287801
27305,0.9976424812458087,0.9960435257668733
27306,0.9815071908679794,0.8823619345101323
27307,0.9898595743985166,0.9963045168808762
27308,0.7278109884019692,0.5144088452765151
27309,0.9706930598432002,0.9986804242173067
27310,0.9985504250759194,0.9926046049719754
27311,0.6365644215493937,0.7903477946284159
27312,0.9178487556280805,0.5540701536260849
27313,0.9855980426066369,0.8935461514167291
27314,0.9975671408170375,0.9746222111705206
27315,0.9910364457581455,0.9328663249761454
27316,0.5253294217358002,0.9073431213167694
27317,0.9953147964417483,0.9827713571457583
27318,0.9915452779130458,0.9516331052563178
27319,0.7246827287311294,0.970297555641296
27320,0.9370375871430063,0.9862892707192256
27321,0.9975225652404951,0.960420825204596
27322,0.9310783352510259,0.9260108739998214
27323,0.9764912162374138,0.6003078604421229
27324,0.8284950472380913,0.595282490733664
27325,0.9673503619397456,0.9977356785539705
27326,0.9521515280781107,0.5888057642552342
27327,0.9957174335262653,0.95530102274018
27328,0.5765822806976635,0.9491854582691877
27329,0.9386097452972325,0.6129571251251651
27330,0.9997147824832199,0.9876492331439259
27331,0.9926679578519053,0.9362713614949848
27332,0.5135051018884205,0.9756559014040606
27333,0.7839230274787397,0.9796318956560749
27334,0.9990832787276299,0.9960172686737728
27335,0.8788577140457976,0.6787758422523056
27336,0.9830675539993499,0.8639482519604689
27337,0.7799682245947497,0.977182848421389
27338,0.9585493506518952,0.9124985884512791
27339,0.7362228615443908,0.5238868778237797
27340,0.9998789276099694,0.9987505318744602
27341,0.8640912934982933,0.5884078900872479
27342,0.8547107185268359,0.5924190478436423
27343,0.9941701325923236,0.9466374303627052
27344,0.9801683762161657,0.8305194587416875
27345,0.9904943095434257,0.8999991439389226
27346,0.9946400336299682,0.9997328979351221
27347,0.9827392651826593,0.9980984879495788
27348,0.9929853091182265,0.9359973792656333
27349,0.9916407788452402,0.9177529610023792
27350,0.8849890546084579,0.9029135349679781
27351,0.9997283700766314,0.9999603600353966
27352,0.8312139189772031,0.655039351503971
27353,0.9999630802766547,0.9982175357030736
27354,0.9863169931222383,0.89281596099899
27355,0.5915647607129795,0.7930049076395609
27356,0.9707766064628061,0.7203986754044148
27357,0.9492551789705175,0.9221639251273116
27358,0.9745891424691034,0.7733737757715964
27359,0.5790500242043332,0.9250953377715606
27360,0.9674268172245079,0.6962708338107524
27361,0.9639933817892615,0.8621918832753157
27362,0.9550066058754374,0.5805020458413424
27363,0.6762453643090278,0.7990249880570025
27364,0.999975136800804,0.9999594414989172
27365,0.9248076052227426,0.5530071035888994
27366,0.6742431735907362,0.6155947787794684
27367,0.6640107854775307,0.8928846276856708
27368,0.9878799163468829,0.8941345363753292
27369,0.9869603169138806,0.9282962146735041
27370,0.9475607804850233,0.8231768981731798
27371,0.5767002789091811,0.9253505370720148
27372,0.9904065375932634,0.9241050550436739
27373,0.9997070684613443,0.9990777437217233
27374,0.9997731880482666,0.9955429481385735
27375,0.6312090070743965,0.9815754346529534
27376,0.9970568161811681,0.9987516611235719
